1;5.3974000000000000;;0.088799999999999990
10;18.804600000000000;;0.71820000000000000
120;29.980800000000000;;12.473200000000000
15;18.934000000000000;;0.93840000000000000
2;13.054200000000000;;0.13699999999999998
20;18.081200000000003;;1.1978000000000000
3;16.781799999999997;;0.26260000000000000
4;22.321200000000000;;0.39560000000000000
40;20.423199999999998;;2.4640000000000000
5;18.191400000000000;;0.25800000000000000
6;17.241799999999998;;0.32780000000000000
8;18.262600000000000;;0.42340000000000000
80;24.250400000000003;;6.4806000000000010
