0.2;4.6030000000000000;;0.050333333333333334
0.4;5.0470000000000000;;0.044333333333333336
0.75;5.1860000000000000;;0.042000000000000000
1.00;4.6836666666666660;;0.047999999999999994
10.00;5.9623333333333335;;0.041666666666666664
100.00;35.435000000000000;;0.065666666666666660
125.00;39.235333333333340;;0.060333333333333330
15.00;6.5440000000000000;;0.042666666666666665
150.00;43.461666666666666;;0.085333333333333330
2.00;5.2033333333333330;;0.047666666666666660
25.00;7.7993333333333330;;0.041333333333333330
35.00;12.046333333333335;;0.047000000000000010
5.00;6.2193333333333340;;0.041000000000000000
50.00;16.242000000000000;;0.044000000000000004
65.00;20.304000000000000;;0.061333333333333330
8.00;4.9956666666666670;;0.047333333333333330
80.00;25.829666666666668;;0.048666666666666664
